stationid_start,stationid_end,starttime,traveltime,_created_at,_updated_at
104082,105082,2015-05-01 22:11:44,359,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103052,101042,2015-05-01 22:11:47,62,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101008,101021,2015-05-01 22:11:50,66,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103052,101042,2015-05-01 22:11:50,66,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103052,101033,2015-05-01 22:11:50,140,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103052,101021,2015-05-01 22:11:50,188,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
104082,103082,2015-05-01 22:11:53,255,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
102082,200210,2015-05-01 22:11:58,211,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101054,101077,2015-05-01 22:11:59,140,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200004,200005,2015-05-01 22:12:00,134,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101021,101008,2015-05-01 22:12:08,101,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101008,101021,2015-05-01 22:12:12,50,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101008,101033,2015-05-01 22:12:12,675,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101008,101042,2015-05-01 22:12:12,727,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101008,103052,2015-05-01 22:12:12,828,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200004,200005,2015-05-01 22:12:18,122,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200002,200001,2015-05-01 22:12:19,177,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101033,101042,2015-05-01 22:12:45,56,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200005,200004,2015-05-01 22:12:49,132,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101042,101021,2015-05-01 22:12:56,122,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101042,101033,2015-05-01 22:12:56,74,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101021,103052,2015-05-01 22:13:02,778,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101021,101042,2015-05-01 22:13:02,677,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
102082,200210,2015-05-01 22:13:03,241,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
102082,105082,2015-05-01 22:13:14,1305,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
102082,103082,2015-05-01 22:13:14,1130,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200005,200004,2015-05-01 22:13:37,127,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103082,105082,2015-05-01 22:13:38,164,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200005,200004,2015-05-01 22:14:08,126,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101033,101021,2015-05-01 22:14:10,48,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
102082,200210,2015-05-01 22:14:18,236,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101021,101033,2015-05-01 22:14:51,90,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103082,105082,2015-05-01 22:15:02,161,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200004,200005,2015-05-01 22:15:05,114,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101033,101021,2015-05-01 22:15:19,88,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200004,200003,2015-05-01 22:15:24,357,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103052,103082,2015-05-01 22:15:32,192,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
102082,200210,2015-05-01 22:15:32,623,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200206,200205,2015-05-01 22:15:34,52,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200004,200005,2015-05-01 22:15:45,123,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103082,104082,2015-05-01 22:15:57,223,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
102082,105082,2015-05-01 22:16:06,1133,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
104082,103082,2015-05-01 22:16:06,825,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
104082,103082,2015-05-01 22:16:06,210,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
104082,105082,2015-05-01 22:16:06,598,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
104082,105082,2015-05-01 22:16:06,494,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
102082,103082,2015-05-01 22:16:06,958,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103082,104082,2015-05-01 22:16:08,553,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200003,200005,2015-05-01 22:16:19,418,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200003,200004,2015-05-01 22:16:19,185,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101008,101033,2015-05-01 22:16:21,218,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101008,101021,2015-05-01 22:16:33,81,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101008,101033,2015-05-01 22:16:33,205,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200005,200004,2015-05-01 22:16:36,125,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200002,200001,2015-05-01 22:16:36,251,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200205,200206,2015-05-01 22:16:43,85,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101021,101033,2015-05-01 22:16:54,108,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
105082,104082,2015-05-01 22:17:09,1355,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
105082,104082,2015-05-01 22:17:09,1250,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
105082,102082,2015-05-01 22:17:09,2541,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
105082,103082,2015-05-01 22:17:09,207,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200005,200004,2015-05-01 22:17:14,136,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200005,200004,2015-05-01 22:17:16,132,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103082,105082,2015-05-01 22:17:32,137,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200002,200001,2015-05-01 22:17:38,217,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101021,101033,2015-05-01 22:17:54,124,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101033,101021,2015-05-01 22:17:55,33,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200005,200003,2015-05-01 22:18:04,452,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200005,200004,2015-05-01 22:18:04,226,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101077,101054,2015-05-01 22:18:35,97,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101077,101042,2015-05-01 22:18:35,194,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101033,101021,2015-05-01 22:18:42,369,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101077,101008,2015-05-01 22:18:45,521,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101077,101033,2015-05-01 22:18:45,346,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101077,101054,2015-05-01 22:18:45,141,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101077,101021,2015-05-01 22:18:45,427,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101077,101042,2015-05-01 22:18:45,219,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101054,101042,2015-05-01 22:18:46,79,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200001,200002,2015-05-01 22:18:57,179,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200205,200206,2015-05-01 22:19:00,175,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200005,200004,2015-05-01 22:19:07,133,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200209,103082,2015-05-01 22:19:11,922,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200004,200005,2015-05-01 22:19:24,233,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103082,101042,2015-05-01 22:19:36,853,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103082,105082,2015-05-01 22:19:36,388,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103082,105082,2015-05-01 22:19:36,284,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103082,103052,2015-05-01 22:19:36,804,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200005,200004,2015-05-01 22:19:36,120,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101042,101033,2015-05-01 22:19:52,275,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101042,101033,2015-05-01 22:19:52,129,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101042,101077,2015-05-01 22:20:05,976,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200005,200003,2015-05-01 22:20:10,688,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200005,200003,2015-05-01 22:20:10,401,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101054,101042,2015-05-01 22:20:12,97,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200001,200002,2015-05-01 22:20:28,173,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200005,200004,2015-05-01 22:20:41,114,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101054,101042,2015-05-01 22:21:06,78,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101054,101033,2015-05-01 22:21:06,205,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101054,101008,2015-05-01 22:21:06,380,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101054,101021,2015-05-01 22:21:06,286,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200004,200003,2015-05-01 22:21:16,260,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103082,102082,2015-05-01 22:21:28,1600,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103082,200210,2015-05-01 22:21:28,2225,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103082,200210,2015-05-01 22:21:28,1897,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200001,200002,2015-05-01 22:21:29,161,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200004,200003,2015-05-01 22:21:50,226,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200003,200004,2015-05-01 22:22:22,191,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101042,101008,2015-05-01 22:22:24,302,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101042,101021,2015-05-01 22:22:24,208,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101042,101033,2015-05-01 22:22:24,127,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200005,200004,2015-05-01 22:22:27,140,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200205,200206,2015-05-01 22:22:35,82,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200210,104082,2015-05-01 22:23:03,455,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200210,102082,2015-05-01 22:23:03,224,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101042,101021,2015-05-01 22:23:05,170,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200206,200205,2015-05-01 22:23:05,110,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200001,200002,2015-05-01 22:23:12,152,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
105082,103082,2015-05-01 22:23:16,181,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101021,101033,2015-05-01 22:23:25,81,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101033,101042,2015-05-01 22:23:27,52,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200005,200004,2015-05-01 22:23:28,106,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103082,101033,2015-05-01 22:23:39,1736,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103082,101021,2015-05-01 22:23:39,1798,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200004,200003,2015-05-01 22:23:46,472,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200004,200003,2015-05-01 22:23:46,185,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101033,101021,2015-05-01 22:23:56,55,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200005,200004,2015-05-01 22:24:11,108,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
105082,103082,2015-05-01 22:24:20,331,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101033,101021,2015-05-01 22:24:31,81,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101033,101008,2015-05-01 22:24:31,175,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
102082,105082,2015-05-01 22:24:38,529,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
102082,103082,2015-05-01 22:24:38,387,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200001,200002,2015-05-01 22:24:39,189,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200004,200005,2015-05-01 22:24:41,135,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103082,104082,2015-05-01 22:25:00,876,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103082,102082,2015-05-01 22:25:00,1388,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103082,200210,2015-05-01 22:25:00,2013,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103082,200210,2015-05-01 22:25:00,1685,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200004,200003,2015-05-01 22:25:11,163,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101077,101008,2015-05-01 22:25:15,420,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101077,101033,2015-05-01 22:25:15,255,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101077,101054,2015-05-01 22:25:15,97,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101077,101021,2015-05-01 22:25:15,337,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101077,101042,2015-05-01 22:25:15,160,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200005,200004,2015-05-01 22:25:44,137,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101021,101008,2015-05-01 22:25:52,94,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103082,101033,2015-05-01 22:25:58,792,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103082,101042,2015-05-01 22:25:58,708,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103082,101021,2015-05-01 22:25:58,881,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103082,103052,2015-05-01 22:25:58,561,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103082,101008,2015-05-01 22:25:58,1007,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
105082,103082,2015-05-01 22:26:04,227,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200205,200206,2015-05-01 22:26:16,67,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200005,200004,2015-05-01 22:26:33,111,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
102082,104082,2015-05-01 22:26:47,231,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101008,101021,2015-05-01 22:26:47,54,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101008,101077,2015-05-01 22:26:47,399,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101008,101033,2015-05-01 22:26:47,145,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101008,101042,2015-05-01 22:26:47,218,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
103082,105082,2015-05-01 22:26:47,214,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101008,101054,2015-05-01 22:26:47,272,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200004,200005,2015-05-01 22:26:50,141,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200003,200004,2015-05-01 22:26:51,540,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101054,101042,2015-05-01 22:26:52,63,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101054,101033,2015-05-01 22:26:52,158,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101054,101008,2015-05-01 22:26:52,323,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101054,101021,2015-05-01 22:26:52,240,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200004,200005,2015-05-01 22:27:10,252,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200210,104082,2015-05-01 22:27:10,441,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200210,102082,2015-05-01 22:27:10,209,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101021,101033,2015-05-01 22:27:24,104,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200003,200004,2015-05-01 22:27:24,199,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101021,101033,2015-05-01 22:27:41,91,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101021,101054,2015-05-01 22:27:41,218,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101021,101077,2015-05-01 22:27:41,345,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
101021,101042,2015-05-01 22:27:41,164,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200002,200001,2015-05-01 22:27:48,205,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
200004,200005,2015-05-01 22:27:49,149,Fri May 15 2015 16:15:55 GMT+0000 (UTC),Fri May 15 2015 16:15:55 GMT+0000 (UTC)
