epa_station_key,dt_pst 1,dt_pst 2 1,dt_pst 2 2,dt_pst 2 3 1,sd_hor_wind_dir,nitric_oxide,wind_speed,barometric_pressure,resultant_direction,nitrogen_dioxide,sulfur_dioxide,solar_radiation,relative_humidity,nitrogen_oxides,resultant_speed,delta_temperature,carbon_monoxide,ozone,temperature,light_scatter,epa,city,site,site_code,o3,pmest,lon,lat,_created_at,_updated_at
410510080,2015-02-22,0,0,0,8.5476685,0.82800335,8.3257999,30.104,48.381199,8.9159555,0.42070001,0,47.538132,9.7439642,8.2330847,0.68247998,196.2719,0.026303334,7.5753331,0.33997467,10139,Portland,SE Lafayette & SE 58th Sts,SEL,1,1,-122.602,45.497,Fri May 15 2015 16:18:51 GMT+0000 (UTC),Fri May 15 2015 16:18:51 GMT+0000 (UTC)
410510080,2015-02-22,0,5,0,9.4072561,0.9988113,8.9336662,30.104,52.096188,8.6343164,0.42070001,0,46.199066,9.633132,8.8131666,0.81976002,191.78133,0.027353333,7.6357331,0.33025733,,,,,,,,,Fri May 15 2015 16:18:51 GMT+0000 (UTC),Fri May 15 2015 16:18:51 GMT+0000 (UTC)
410510080,2015-02-22,0,10,0,11.004821,1.1979047,10.347134,30.104,53.085548,6.9249249,0.42070001,0,44.089333,8.1228313,10.156141,0.69181335,180.15532,0.031406667,8.0270662,0.30667266,,,,,,,,,Fri May 15 2015 16:18:51 GMT+0000 (UTC),Fri May 15 2015 16:18:51 GMT+0000 (UTC)
410510080,2015-02-22,0,15,0,9.5958595,0.98398203,7.6655998,30.104879,47.474415,5.3199,0.36381999,0,43.111866,6.3038735,7.5580168,0.57124001,171.07188,0.031543333,8.1208,0.29782,,,,,,,,,Fri May 15 2015 16:18:51 GMT+0000 (UTC),Fri May 15 2015 16:18:51 GMT+0000 (UTC)
410510080,2015-02-22,0,20,0,10.252391,0.74019068,8.3302002,30.1084,45.419487,5.2417026,0.21274467,0,42.166801,5.9818935,8.1967449,0.61286664,168.2437,0.031690001,8.1057329,0.295468,,,,,,,,,Fri May 15 2015 16:18:51 GMT+0000 (UTC),Fri May 15 2015 16:18:51 GMT+0000 (UTC)
410510080,2015-02-22,0,25,0,10.271857,0.55211866,7.2828665,30.108919,48.182056,5.0287852,0.019312,0,41.966801,5.5809107,7.1657467,0.64694667,161.99237,0.032033332,8.0426664,0.28820267,,,,,,,,,Fri May 15 2015 16:18:51 GMT+0000 (UTC),Fri May 15 2015 16:18:51 GMT+0000 (UTC)
410510080,2015-02-22,0,30,0,12.015755,0.55346799,6.7034001,30.110001,44.28196,5.4801121,-0.031771332,0,41.377735,6.0335798,6.5558882,0.59213334,163.46324,0.032386668,8.0834665,0.28173733,,,,,,,,,Fri May 15 2015 16:18:51 GMT+0000 (UTC),Fri May 15 2015 16:18:51 GMT+0000 (UTC)
410510080,2015-02-22,0,35,0,11.959261,0.55629402,7.2929335,30.110001,48.916691,5.6917338,-0.12942,0,41.094799,6.2480245,7.133954,0.55504,165.33934,0.030776666,8.0108004,0.280882,,,,,,,,,Fri May 15 2015 16:18:51 GMT+0000 (UTC),Fri May 15 2015 16:18:51 GMT+0000 (UTC)
410510080,2015-02-22,0,40,0,9.9161854,0.69607735,6.9731336,30.110001,47.763218,6.4461598,-0.22700667,0,40.644268,7.1422491,6.8686256,0.62232,166.05116,0.031626668,7.9086666,0.27836534,,,,,,,,,Fri May 15 2015 16:18:51 GMT+0000 (UTC),Fri May 15 2015 16:18:51 GMT+0000 (UTC)
410510080,2015-02-22,0,45,0,10.182553,0.46715733,7.5293331,30.110001,41.923306,5.99828,-0.21815667,0,40.668533,6.4654422,7.410346,0.64139998,172.10204,0.032126665,7.8626666,0.275318,,,,,,,,,Fri May 15 2015 16:18:51 GMT+0000 (UTC),Fri May 15 2015 16:18:51 GMT+0000 (UTC)
410510080,2015-02-22,0,50,0,13.928671,0.37132466,7.4474669,30.110001,37.852524,4.9771152,-0.27217934,0,39.719868,5.3484335,7.2272463,0.52693331,162.92574,0.033626668,7.9670668,0.26658267,,,,,,,,,Fri May 15 2015 16:18:51 GMT+0000 (UTC),Fri May 15 2015 16:18:51 GMT+0000 (UTC)
410510080,2015-02-22,0,55,0,12.934849,0.49259201,7.0756669,30.110001,45.875759,3.8240826,-0.045969333,0,38.886265,4.316678,6.8952322,0.57959998,154.98859,0.035659999,7.9198666,0.26020133,,,,,,,,,Fri May 15 2015 16:18:51 GMT+0000 (UTC),Fri May 15 2015 16:18:51 GMT+0000 (UTC)
410510080,2015-02-22,1,0,0,11.481588,0.49207467,7.5581999,30.110001,40.083199,3.0616412,-0.14127934,0,37.794132,3.5537093,7.4063368,0.53249335,146.21683,0.036266666,8.0836,0.26114532,,,,,,,,,Fri May 15 2015 16:18:51 GMT+0000 (UTC),Fri May 15 2015 16:18:51 GMT+0000 (UTC)
410510080,2015-02-22,1,5,0,13.568497,0.47967601,7.9981999,30.110001,39.005554,3.2015646,-0.24014066,0,38.164532,3.6812506,7.7737675,0.47982666,145.12987,0.035700001,8.0729332,0.25902265,,,,,,,,,Fri May 15 2015 16:18:51 GMT+0000 (UTC),Fri May 15 2015 16:18:51 GMT+0000 (UTC)
410510080,2015-02-22,1,10,0,14.508722,0.46373066,8.2299337,30.110001,36.800068,3.4786267,-0.31511199,0,37.589733,3.9423506,7.9658847,0.54531997,153.70393,0.036083333,7.9474669,0.256836,,,,,,,,,Fri May 15 2015 16:18:51 GMT+0000 (UTC),Fri May 15 2015 16:18:51 GMT+0000 (UTC)
410510080,2015-02-22,1,15,0,12.860939,0.35575199,9.0933332,30.10984,39.7691,2.9353559,-0.36642799,0,36.939068,3.2910981,8.864089,0.38888001,148.15799,0.036476668,8.1153336,0.25781268,,,,,,,,,Fri May 15 2015 16:18:51 GMT+0000 (UTC),Fri May 15 2015 16:18:51 GMT+0000 (UTC)
